run_id,context.trace_id,context.span_id,parent_id,name,span_kind,span_type,node,start_time,end_time,latency_ms,tokens_in,tokens_out,cost_usd,status_code
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,3028ddf5efd8c19a,6f1544959aaaedc0,PydanticOutputParser,CHAIN,other,coverage,2026-09-19 13:15:00.427441+00:00,2026-09-19 13:15:00.428489+00:00,1.048,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,7abf151712109270,8acda1817db2cdf4,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:00.431632+00:00,2026-09-19 13:15:00.434706+00:00,3.074,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,495034c5beb0e05a,7abf151712109270,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:00.432673+00:00,2026-09-19 13:15:00.433693+00:00,1.02,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,99f46a937072e186,8acda1817db2cdf4,fraud,CHAIN,acting,fraud,2026-09-19 13:15:00.436000+00:00,2026-09-19 13:15:05.006694+00:00,4570.6939999999995,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,c76d3524b8429c65,d88f019ccf9a70b4,check_claim_history,TOOL,tool,,2026-09-19 13:15:00.437036+00:00,2026-09-19 13:15:00.444584+00:00,7.548,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,9d6791e69518683d,99f46a937072e186,RunnableSequence,CHAIN,other,fraud,2026-09-19 13:15:04.489629+00:00,2026-09-19 13:15:05.002544+00:00,512.915,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,1b3c9cefca43fe3f,9d6791e69518683d,ChatGoogleGenerativeAI,LLM,thinking,fraud,2026-09-19 13:15:04.493263+00:00,2026-09-19 13:15:04.996212+00:00,502.94899999999996,605.0,9.0,0.00020399999999999997,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,714374d965501ff0,9d6791e69518683d,PydanticOutputParser,CHAIN,other,fraud,2026-09-19 13:15:04.999387+00:00,2026-09-19 13:15:05.001495+00:00,2.108,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,51a106373a5632bd,8acda1817db2cdf4,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:05.009868+00:00,2026-09-19 13:15:05.017635+00:00,7.7669999999999995,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,cfe8b9d8fa646e06,51a106373a5632bd,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:05.012111+00:00,2026-09-19 13:15:05.015113+00:00,3.002,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,99326ebbf3f67077,8acda1817db2cdf4,router,CHAIN,acting,router,2026-09-19 13:15:05.020464+00:00,2026-09-19 13:15:05.025768+00:00,5.303999999999999,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,736e28fdb55682b0,99326ebbf3f67077,route_from_router,CHAIN,other,router,2026-09-19 13:15:05.022578+00:00,2026-09-19 13:15:05.024758+00:00,2.18,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,d27b054d9f10057f,8acda1817db2cdf4,finalize,CHAIN,acting,finalize,2026-09-19 13:15:05.029253+00:00,2026-09-19 13:15:05.057488+00:00,28.235,0.0,0.0,0.0,OK
run-28184ad47492,e9bfbac6ba847f3e6ece878d97b7a1f9,735ceba6dbbbafee,8acda1817db2cdf4,output_guard,CHAIN,acting,output_guard,2026-09-19 13:15:05.059482+00:00,2026-09-19 13:15:05.097239+00:00,37.757,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,79d3514e3b5c0940,,triage_claim,CHAIN,end_to_end,,2026-09-19 13:15:05.116486+00:00,2026-09-19 13:15:25.179514+00:00,20063.028,0.0,0.0,0.0,UNSET
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,9ffff88cbaaba22a,79d3514e3b5c0940,LangGraph,CHAIN,other,,2026-09-19 13:15:05.118106+00:00,2026-09-19 13:15:25.179513+00:00,20061.407,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,e2dd2dac30a5812a,9ffff88cbaaba22a,input_guard,CHAIN,acting,input_guard,2026-09-19 13:15:05.121520+00:00,2026-09-19 13:15:05.150041+00:00,28.521,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,72fd2e7035fd7309,e2dd2dac30a5812a,route_from_input_guard,CHAIN,other,input_guard,2026-09-19 13:15:05.148533+00:00,2026-09-19 13:15:05.150041+00:00,1.508,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,fda4e53ad080c989,9ffff88cbaaba22a,ingest,CHAIN,acting,ingest,2026-09-19 13:15:05.151630+00:00,2026-09-19 13:15:05.202664+00:00,51.034000000000006,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,fa0b88786700793e,fda4e53ad080c989,route_from_ingest,CHAIN,other,ingest,2026-09-19 13:15:05.200582+00:00,2026-09-19 13:15:05.201622+00:00,1.0399999999999998,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,0fd141094e26e2c1,9ffff88cbaaba22a,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:05.204696+00:00,2026-09-19 13:15:10.290799+00:00,5086.102999999999,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,8df210121fda2bb8,0fd141094e26e2c1,RunnableSequence,CHAIN,other,supervisor,2026-09-19 13:15:09.497500+00:00,2026-09-19 13:15:10.283064+00:00,785.5640000000001,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,c92ac15083053bb0,8df210121fda2bb8,ChatGoogleGenerativeAI,LLM,thinking,supervisor,2026-09-19 13:15:09.498607+00:00,2026-09-19 13:15:10.275413+00:00,776.806,718.0,68.0,0.0003854,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,ced64db33c6dd6c8,8df210121fda2bb8,PydanticOutputParser,CHAIN,other,supervisor,2026-09-19 13:15:10.278676+00:00,2026-09-19 13:15:10.280790+00:00,2.114,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,ff83a49a2add5426,0fd141094e26e2c1,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:10.286463+00:00,2026-09-19 13:15:10.289744+00:00,3.281,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,73fad0b613ff4512,9ffff88cbaaba22a,classifier,CHAIN,acting,classifier,2026-09-19 13:15:10.293979+00:00,2026-09-19 13:15:15.296741+00:00,5002.762,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,7fbe87ad65755a4b,73fad0b613ff4512,RunnableSequence,CHAIN,other,classifier,2026-09-19 13:15:14.493968+00:00,2026-09-19 13:15:15.294730+00:00,800.762,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,71b3b41cc755d089,7fbe87ad65755a4b,ChatGoogleGenerativeAI,LLM,thinking,classifier,2026-09-19 13:15:14.496024+00:00,2026-09-19 13:15:15.290230+00:00,794.206,755.0,66.0,0.0003915,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,b18d7107446064e3,7fbe87ad65755a4b,PydanticOutputParser,CHAIN,other,classifier,2026-09-19 13:15:15.292225+00:00,2026-09-19 13:15:15.293222+00:00,0.9970000000000001,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,073796cde6151f36,9ffff88cbaaba22a,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:15.298735+00:00,2026-09-19 13:15:15.303228+00:00,4.492999999999999,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,b444206ac9d0692a,073796cde6151f36,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:15.299733+00:00,2026-09-19 13:15:15.301727+00:00,1.9940000000000002,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,a65ad9b4a80e08bd,9ffff88cbaaba22a,coverage,CHAIN,acting,coverage,2026-09-19 13:15:15.305234+00:00,2026-09-19 13:15:20.767837+00:00,5462.603,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,b7005e7b429542c9,79d3514e3b5c0940,validate_coverage_window,TOOL,tool,,2026-09-19 13:15:15.306232+00:00,2026-09-19 13:15:15.319426+00:00,13.194,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,e117fb28b6e0501a,79d3514e3b5c0940,retrieve_policy_clauses,TOOL,tool,,2026-09-19 13:15:15.320441+00:00,2026-09-19 13:15:15.348800+00:00,28.358999999999998,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,fcf4541cfff7ab88,79d3514e3b5c0940,retrieve_policy_clauses,TOOL,tool,,2026-09-19 13:15:15.350008+00:00,2026-09-19 13:15:15.380054+00:00,30.046,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,e851d70b33eaefe1,a65ad9b4a80e08bd,RunnableSequence,CHAIN,other,coverage,2026-09-19 13:15:19.502816+00:00,2026-09-19 13:15:20.765792+00:00,1262.976,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,fe1f5229a13d15d5,e851d70b33eaefe1,ChatGoogleGenerativeAI,LLM,thinking,coverage,2026-09-19 13:15:19.507801+00:00,2026-09-19 13:15:20.763128+00:00,1255.327,1303.0,133.0,0.0007233999999999999,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,5958024361a2b61b,e851d70b33eaefe1,PydanticOutputParser,CHAIN,other,coverage,2026-09-19 13:15:20.764751+00:00,2026-09-19 13:15:20.765792+00:00,1.0410000000000001,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,7af37bc85f0ed012,717b8dbe392f1956,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:20.768939+00:00,2026-09-19 13:15:20.770398+00:00,1.459,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,717b8dbe392f1956,9ffff88cbaaba22a,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:20.768939+00:00,2026-09-19 13:15:20.772713+00:00,3.774,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,3321781637ab0d71,9ffff88cbaaba22a,fraud,CHAIN,acting,fraud,2026-09-19 13:15:20.773742+00:00,2026-09-19 13:15:25.089555+00:00,4315.813,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,07de547c22af52f0,79d3514e3b5c0940,check_claim_history,TOOL,tool,,2026-09-19 13:15:20.774779+00:00,2026-09-19 13:15:20.782080+00:00,7.301,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,892e98d5fd3566d9,3321781637ab0d71,RunnableSequence,CHAIN,other,fraud,2026-09-19 13:15:24.489598+00:00,2026-09-19 13:15:25.087512+00:00,597.914,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,34339cd1ec3cb5f9,892e98d5fd3566d9,ChatGoogleGenerativeAI,LLM,thinking,fraud,2026-09-19 13:15:24.491986+00:00,2026-09-19 13:15:25.081908+00:00,589.9219999999999,597.0,9.0,0.0002016,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,16f59eec2803f106,892e98d5fd3566d9,PydanticOutputParser,CHAIN,other,fraud,2026-09-19 13:15:25.084901+00:00,2026-09-19 13:15:25.086395+00:00,1.494,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,3266541e0e17f222,9ffff88cbaaba22a,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:25.091752+00:00,2026-09-19 13:15:25.095024+00:00,3.2720000000000002,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,22270f1da3babd48,3266541e0e17f222,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:25.092788+00:00,2026-09-19 13:15:25.093825+00:00,1.037,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,68441829a109335b,9ffff88cbaaba22a,router,CHAIN,acting,router,2026-09-19 13:15:25.096155+00:00,2026-09-19 13:15:25.098812+00:00,2.657,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,51f3cf7383920ea4,68441829a109335b,route_from_router,CHAIN,other,router,2026-09-19 13:15:25.096155+00:00,2026-09-19 13:15:25.098812+00:00,2.657,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,809b21954b065a24,9ffff88cbaaba22a,finalize,CHAIN,acting,finalize,2026-09-19 13:15:25.101141+00:00,2026-09-19 13:15:25.127758+00:00,26.616999999999997,0.0,0.0,0.0,OK
run-28184ad47492,30afc9667284ba2e2d8af5c96f5ac60b,b99afb3e724d3196,9ffff88cbaaba22a,output_guard,CHAIN,acting,output_guard,2026-09-19 13:15:25.131003+00:00,2026-09-19 13:15:25.161383+00:00,30.38,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,365ea171008d7dec,c6b9cf81c6dc63fb,LangGraph,CHAIN,other,,2026-09-19 13:15:25.184737+00:00,2026-09-19 13:15:45.159921+00:00,19975.183999999997,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,c6b9cf81c6dc63fb,,triage_claim,CHAIN,end_to_end,,2026-09-19 13:15:25.184737+00:00,2026-09-19 13:15:45.161002+00:00,19976.265000000003,0.0,0.0,0.0,UNSET
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,e335aa513e55991b,365ea171008d7dec,input_guard,CHAIN,acting,input_guard,2026-09-19 13:15:25.188448+00:00,2026-09-19 13:15:25.220069+00:00,31.621000000000002,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,ec266505175d487e,e335aa513e55991b,route_from_input_guard,CHAIN,other,input_guard,2026-09-19 13:15:25.217446+00:00,2026-09-19 13:15:25.219069+00:00,1.623,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,b45623c17b899f51,365ea171008d7dec,ingest,CHAIN,acting,ingest,2026-09-19 13:15:25.226053+00:00,2026-09-19 13:15:25.273590+00:00,47.537000000000006,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,49a8650dc9834867,b45623c17b899f51,route_from_ingest,CHAIN,other,ingest,2026-09-19 13:15:25.271594+00:00,2026-09-19 13:15:25.272592+00:00,0.998,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,6a37c4251b6221a6,365ea171008d7dec,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:25.275583+00:00,2026-09-19 13:15:30.294482+00:00,5018.899,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,366b712ee0e7b5f2,6a37c4251b6221a6,RunnableSequence,CHAIN,other,supervisor,2026-09-19 13:15:29.491498+00:00,2026-09-19 13:15:30.290969+00:00,799.471,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,f531f5e63780fb0b,366b712ee0e7b5f2,ChatGoogleGenerativeAI,LLM,thinking,supervisor,2026-09-19 13:15:29.492510+00:00,2026-09-19 13:15:30.285106+00:00,792.596,632.0,65.0,0.0003521,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,89aba8d8ed7e12ce,366b712ee0e7b5f2,PydanticOutputParser,CHAIN,other,supervisor,2026-09-19 13:15:30.287809+00:00,2026-09-19 13:15:30.289924+00:00,2.115,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,395217c1dbbc93ed,6a37c4251b6221a6,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:30.293315+00:00,2026-09-19 13:15:30.294482+00:00,1.167,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,68ec64236cc3300b,365ea171008d7dec,classifier,CHAIN,acting,classifier,2026-09-19 13:15:30.295520+00:00,2026-09-19 13:15:35.415970+00:00,5120.45,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,e723423e4562c74c,c6b9cf81c6dc63fb,lookup_policy,TOOL,tool,,2026-09-19 13:15:30.296525+00:00,2026-09-19 13:15:30.303729+00:00,7.204000000000001,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,9ccaefdec9e0b1fb,68ec64236cc3300b,RunnableSequence,CHAIN,other,classifier,2026-09-19 13:15:34.503786+00:00,2026-09-19 13:15:35.414907+00:00,911.121,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,7014538364059d0d,9ccaefdec9e0b1fb,ChatGoogleGenerativeAI,LLM,thinking,classifier,2026-09-19 13:15:34.504969+00:00,2026-09-19 13:15:35.411786+00:00,906.817,669.0,66.0,0.0003657,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,5b4994adfd08458c,9ccaefdec9e0b1fb,PydanticOutputParser,CHAIN,other,classifier,2026-09-19 13:15:35.412824+00:00,2026-09-19 13:15:35.413864+00:00,1.0399999999999998,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,fea435f1099b4928,365ea171008d7dec,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:35.416475+00:00,2026-09-19 13:15:35.419276+00:00,2.801,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,69388f901c16c0d2,fea435f1099b4928,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:35.418271+00:00,2026-09-19 13:15:35.419276+00:00,1.0050000000000001,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,ab60834fd6ee2c33,365ea171008d7dec,coverage,CHAIN,acting,coverage,2026-09-19 13:15:35.421343+00:00,2026-09-19 13:15:40.503708+00:00,5082.365000000001,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,a0e8b762113c3089,c6b9cf81c6dc63fb,validate_coverage_window,TOOL,tool,,2026-09-19 13:15:35.421344+00:00,2026-09-19 13:15:35.431453+00:00,10.109,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,1bd3b82e9242ece6,c6b9cf81c6dc63fb,retrieve_policy_clauses,TOOL,tool,,2026-09-19 13:15:35.431453+00:00,2026-09-19 13:15:35.452964+00:00,21.511,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,1b9e0c950668504e,c6b9cf81c6dc63fb,retrieve_policy_clauses,TOOL,tool,,2026-09-19 13:15:35.452964+00:00,2026-09-19 13:15:35.484451+00:00,31.487000000000002,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,3680deb97ed69b78,ab60834fd6ee2c33,RunnableSequence,CHAIN,other,coverage,2026-09-19 13:15:39.494200+00:00,2026-09-19 13:15:40.502601+00:00,1008.4010000000001,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,f9b39bed95dcbbab,3680deb97ed69b78,ChatGoogleGenerativeAI,LLM,thinking,coverage,2026-09-19 13:15:39.495397+00:00,2026-09-19 13:15:40.499197+00:00,1003.8000000000001,1303.0,114.0,0.0006759,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,56b68769a461811a,3680deb97ed69b78,PydanticOutputParser,CHAIN,other,coverage,2026-09-19 13:15:40.501300+00:00,2026-09-19 13:15:40.501300+00:00,0.0,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,0d2a5549b9f5b1ff,365ea171008d7dec,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:40.504826+00:00,2026-09-19 13:15:40.508049+00:00,3.2230000000000003,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,afaddb5fed4b6278,0d2a5549b9f5b1ff,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:40.505896+00:00,2026-09-19 13:15:40.506915+00:00,1.019,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,6ea625685ad52cc3,365ea171008d7dec,fraud,CHAIN,acting,fraud,2026-09-19 13:15:40.509331+00:00,2026-09-19 13:15:45.092353+00:00,4583.022,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,c94abea6937c4b21,c6b9cf81c6dc63fb,check_claim_history,TOOL,tool,,2026-09-19 13:15:40.510334+00:00,2026-09-19 13:15:40.518441+00:00,8.107,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,d6c235c0fee7f9b7,6ea625685ad52cc3,RunnableSequence,CHAIN,other,fraud,2026-09-19 13:15:44.496706+00:00,2026-09-19 13:15:45.089804+00:00,593.0980000000001,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,e4e45bdf9233868b,d6c235c0fee7f9b7,ChatGoogleGenerativeAI,LLM,thinking,fraud,2026-09-19 13:15:44.499777+00:00,2026-09-19 13:15:45.086695+00:00,586.918,605.0,9.0,0.00020399999999999997,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,1890bfab7609c8c4,d6c235c0fee7f9b7,PydanticOutputParser,CHAIN,other,fraud,2026-09-19 13:15:45.087732+00:00,2026-09-19 13:15:45.088767+00:00,1.035,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,76fec230fc15f4df,365ea171008d7dec,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:45.093360+00:00,2026-09-19 13:15:45.097535+00:00,4.175,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,a9ddcfe1800a26cb,76fec230fc15f4df,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:45.095450+00:00,2026-09-19 13:15:45.096494+00:00,1.044,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,0e13bc5c4c284e59,365ea171008d7dec,router,CHAIN,acting,router,2026-09-19 13:15:45.098571+00:00,2026-09-19 13:15:45.101648+00:00,3.077,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,8ffa3f39cc4b332f,0e13bc5c4c284e59,route_from_router,CHAIN,other,router,2026-09-19 13:15:45.100611+00:00,2026-09-19 13:15:45.101648+00:00,1.037,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,8f52c4bed3b8400f,365ea171008d7dec,escalate,CHAIN,acting,escalate,2026-09-19 13:15:45.102686+00:00,2026-09-19 13:15:45.104727+00:00,2.041,0.0,0.0,0.0,OK
run-28184ad47492,a576a3c6572656a8f48957c7b13473c4,d7ba29d9a17315b9,365ea171008d7dec,output_guard,CHAIN,acting,output_guard,2026-09-19 13:15:45.106228+00:00,2026-09-19 13:15:45.139067+00:00,32.839,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,3b7e94b979f50ed5,6a7ad9fe34c7a112,LangGraph,CHAIN,other,,2026-09-19 13:15:45.163678+00:00,2026-09-19 13:16:05.469249+00:00,20305.571,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,6a7ad9fe34c7a112,,triage_claim,CHAIN,end_to_end,,2026-09-19 13:15:45.163678+00:00,2026-09-19 13:16:05.472404+00:00,20308.726,0.0,0.0,0.0,UNSET
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,2e81108629a01825,3b7e94b979f50ed5,input_guard,CHAIN,acting,input_guard,2026-09-19 13:15:45.166026+00:00,2026-09-19 13:15:45.193866+00:00,27.84,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,c02b59127aee55ff,2e81108629a01825,route_from_input_guard,CHAIN,other,input_guard,2026-09-19 13:15:45.191343+00:00,2026-09-19 13:15:45.193866+00:00,2.523,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,e23062b1694f6ea1,3b7e94b979f50ed5,ingest,CHAIN,acting,ingest,2026-09-19 13:15:45.194933+00:00,2026-09-19 13:15:45.247527+00:00,52.594,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,35733f03945c27d0,e23062b1694f6ea1,route_from_ingest,CHAIN,other,ingest,2026-09-19 13:15:45.243401+00:00,2026-09-19 13:15:45.246533+00:00,3.1319999999999997,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,875e890d66bfdee2,3b7e94b979f50ed5,supervisor,CHAIN,acting,supervisor,2026-09-19 13:15:45.249522+00:00,2026-09-19 13:15:50.229224+00:00,4979.701999999999,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,8e488de7629c296b,875e890d66bfdee2,RunnableSequence,CHAIN,other,supervisor,2026-09-19 13:15:49.495615+00:00,2026-09-19 13:15:50.226969+00:00,731.3539999999999,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,a79b0e2673ce770c,8e488de7629c296b,ChatGoogleGenerativeAI,LLM,thinking,supervisor,2026-09-19 13:15:49.496849+00:00,2026-09-19 13:15:50.223760+00:00,726.911,668.0,60.0,0.00035039999999999995,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,0f60d1f705e490fd,8e488de7629c296b,PydanticOutputParser,CHAIN,other,supervisor,2026-09-19 13:15:50.224902+00:00,2026-09-19 13:15:50.225904+00:00,1.002,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,95ebb1d656df1315,875e890d66bfdee2,route_from_supervisor,CHAIN,other,supervisor,2026-09-19 13:15:50.227973+00:00,2026-09-19 13:15:50.229224+00:00,1.251,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,535e6533704f72ee,3b7e94b979f50ed5,classifier,CHAIN,acting,classifier,2026-09-19 13:15:50.230239+00:00,2026-09-19 13:15:55.261609+00:00,5031.37,0.0,0.0,0.0,OK
run-28184ad47492,fb4616273672e82e49ff0ad7ce7b035a,8f7c6f95c576cec6,6a7ad9fe34c7a112,lookup_policy,TOOL,tool,,2026-09-19 13:15:50.231627+00:00,2026-09-19 13:15:50.239033+00:00,7.406000000000001,0.0,0.0,0.0,OK
